account,symbol,execution_price,size,side,time,start_position,event,closedPnL,leverage
0x001daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.1873,0.465775,SELL,2023-01-27 02:47:00,3.21136,FILL,0.0326,2
0x0032aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0692,0.46843,SELL,2024-01-21 19:02:00,-4.387596,FILL,-0.0026,50
0x0045aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,23.2178,0.147685,SELL,2023-05-30 06:09:00,1.407624,FILL,-0.0836,20
0x0002aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.2709,0.18007,SELL,2024-05-04 19:14:00,-0.821398,FILL,0.0077,1
0x0013aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,25.168,0.26677,BUY,2024-01-25 17:56:00,-3.544504,FILL,0.0,2
0x003aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0736,0.388891,BUY,2023-07-19 20:20:00,-3.571086,FILL,0.0,50
0x0027aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,24.5933,0.561143,SELL,2023-05-02 08:42:00,2.508211,FILL,-0.3082,10
0x002baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,25.4188,0.839526,BUY,2023-04-22 04:14:00,2.745432,FILL,0.0,5
0x0031aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,30518.7385,0.117563,SELL,2023-04-04 11:11:00,2.201897,FILL,63.5811,2
0x0005aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0883,0.150499,BUY,2023-11-02 21:29:00,3.776081,FILL,0.0,2
0x0019aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,23.2323,0.686809,SELL,2023-06-20 04:49:00,-3.997273,FILL,-0.0416,1
0x0021aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,22.1143,0.283059,BUY,2023-05-24 04:41:00,-0.367109,FILL,0.0,1
0x002eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1860.849,0.66117,SELL,2023-12-16 15:12:00,3.426032,FILL,20.3686,10
0x0042aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0779,1.185392,BUY,2023-11-27 14:49:00,1.954996,FILL,0.0,5
0x000faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1836.8552,0.092563,BUY,2023-11-20 22:35:00,-2.354787,FILL,0.0,50
0x003daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.1531,0.369611,BUY,2023-12-04 21:52:00,3.798388,FILL,0.0,10
0x002caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,25.0856,0.484181,BUY,2023-01-13 05:52:00,2.510299,FILL,0.0,2
0x0002aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1622.8321,1.080598,SELL,2024-01-30 14:35:00,-2.857232,FILL,5.3893,10
0x0036aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0763,0.107623,SELL,2023-02-22 05:30:00,1.006226,FILL,-0.0004,20
0x0001aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,24.2033,0.417136,SELL,2023-01-15 22:10:00,-3.423741,FILL,0.6187,5
0x0019aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,34037.1141,0.722764,BUY,2023-09-23 05:58:00,-4.39306,FILL,0.0,1
0x0007aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,33767.5951,0.107573,BUY,2023-04-22 18:00:00,4.279961,FILL,0.0,50
0x000caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,28780.8953,0.68238,BUY,2023-10-14 01:03:00,-2.377473,FILL,0.0,10
0x0017aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0848,0.323124,BUY,2023-02-27 00:12:00,4.151482,FILL,0.0,50
0x0046aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0822,0.343393,SELL,2023-09-19 03:21:00,4.104308,FILL,0.0004,1
0x0026aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,27539.801,0.756216,SELL,2023-09-15 18:53:00,0.549035,FILL,-186.5807,2
0x0037aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,27.2458,0.866983,SELL,2024-05-14 01:51:00,-3.109263,FILL,0.8028,1
0x0033aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1903.7308,1.028172,SELL,2024-03-19 04:38:00,2.716928,FILL,14.8353,3
0x002faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,23.7434,0.178576,BUY,2023-09-19 15:03:00,-3.024855,FILL,0.0,10
0x003eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0776,0.28776,BUY,2023-06-12 21:19:00,-4.476766,FILL,0.0,2
0x0017aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,29889.8161,0.627032,SELL,2023-10-09 21:12:00,4.700502,FILL,970.7668,2
0x0043aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1779.3184,0.490407,SELL,2023-02-02 22:23:00,4.298822,FILL,-8.2618,10
0x003eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,21.969,1.038079,SELL,2023-05-11 19:25:00,-2.058993,FILL,-0.6423,2
0x0018aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,26.9893,1.925399,BUY,2023-05-30 12:25:00,0.515329,FILL,0.0,1
0x0028aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.0497,0.346268,BUY,2023-11-03 08:32:00,-1.138637,FILL,0.0,3
0x0014aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1709.9541,0.803267,BUY,2024-03-04 19:01:00,2.774008,FILL,0.0,1
0x000eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,24.0411,1.622591,BUY,2024-02-05 03:02:00,1.917433,FILL,0.0,1
0x0038aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,26087.1095,0.605015,SELL,2024-01-08 00:47:00,-0.911782,FILL,724.797,5
0x003baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,33569.7117,5.709798,SELL,2024-01-04 07:00:00,4.858286,FILL,-325.8488,2
0x0023aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,30201.5277,0.328286,BUY,2024-04-18 11:02:00,-4.636596,FILL,0.0,10
0x0002aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,27.5085,1.995662,SELL,2024-03-06 05:13:00,0.036363,FILL,-0.1574,2
0x002daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.1727,0.95535,SELL,2023-02-08 11:07:00,-0.552877,FILL,-0.0113,10
0x0010aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1610.8443,0.537006,SELL,2024-05-03 05:43:00,0.488922,FILL,4.7653,10
0x0042aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,34088.4905,0.349999,SELL,2023-02-12 21:17:00,4.255097,FILL,227.9454,5
0x001faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0718,1.327783,BUY,2023-06-16 07:29:00,-1.2404,FILL,0.0,10
0x004baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0882,0.33615,BUY,2024-01-03 11:42:00,-1.612786,FILL,0.0,3
0x0040aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1609.7075,2.487624,SELL,2023-07-18 17:19:00,3.430985,FILL,-19.3576,20
0x000daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0808,0.21223,BUY,2023-08-05 04:46:00,-0.488512,FILL,0.0,10
0x0018aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.1349,0.563415,BUY,2024-02-18 22:12:00,-1.861451,FILL,0.0,50
0x0033aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,2066.0792,2.390459,SELL,2023-04-30 20:18:00,3.479531,FILL,-221.3224,20
0x0010aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0716,1.192258,BUY,2023-08-26 21:40:00,-0.364259,FILL,0.0,2
0x004aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,27.5469,0.483944,BUY,2023-03-19 18:23:00,-3.618903,FILL,0.0,3
0x0023aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,30602.3657,0.572263,SELL,2024-01-08 10:17:00,1.021595,FILL,85.0701,50
0x0032aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1697.0177,0.771787,BUY,2023-02-14 17:11:00,1.063398,FILL,0.0,5
0x0003aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,33462.102,0.13033,SELL,2024-02-02 23:55:00,-0.190424,FILL,-84.887,2
0x0037aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.077,0.200563,SELL,2023-02-18 01:35:00,-1.6379,FILL,-0.0,50
0x0027aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,27.4491,0.754249,SELL,2023-08-03 01:40:00,2.088448,FILL,-0.0544,5
0x0040aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0768,1.14375,SELL,2023-12-17 05:33:00,-1.975535,FILL,-0.0029,5
0x0040aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,28.2017,0.834774,BUY,2023-04-29 06:52:00,3.34962,FILL,0.0,20
0x0050aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0721,0.130777,SELL,2024-02-24 04:20:00,0.631786,FILL,-0.0003,50
0x0048aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0684,0.647796,BUY,2023-06-07 18:41:00,0.578071,FILL,0.0,5
0x0015aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,25.1633,0.540547,BUY,2023-07-01 23:20:00,0.722546,FILL,0.0,10
0x0004aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1866.4725,0.414231,BUY,2024-02-06 10:14:00,0.297739,FILL,0.0,10
0x002baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1919.8766,1.131177,BUY,2024-01-08 06:04:00,4.435093,FILL,0.0,2
0x002eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1922.4048,0.524765,BUY,2023-06-04 23:32:00,4.11762,FILL,0.0,3
0x003eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,28.1737,0.75825,BUY,2023-08-19 08:15:00,-4.505496,FILL,0.0,50
0x0009aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0745,0.538631,BUY,2024-04-21 20:26:00,1.08824,FILL,0.0,2
0x000baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0863,0.611589,SELL,2024-02-01 22:57:00,-3.31564,FILL,0.0003,2
0x000eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,24.0253,1.360306,SELL,2023-08-20 05:27:00,-1.919453,FILL,0.9765,20
0x0030aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,23.5317,1.00688,BUY,2023-06-15 16:42:00,4.095108,FILL,0.0,5
0x0033aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,25633.4473,0.362995,BUY,2023-10-19 21:59:00,-1.749836,FILL,0.0,20
0x0022aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.1611,0.314933,BUY,2023-03-03 13:00:00,-3.087829,FILL,0.0,10
0x000faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,29407.8563,0.569756,SELL,2023-06-02 21:21:00,0.078511,FILL,-295.7313,2
0x002eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,27.0023,0.871038,SELL,2023-03-02 20:54:00,3.135927,FILL,0.7288,50
0x002baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,28251.6818,1.028235,SELL,2023-06-17 03:05:00,-4.613569,FILL,979.8135,1
0x0045aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,30130.0923,0.308106,BUY,2023-01-08 12:43:00,4.204046,FILL,0.0,1
0x002daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,27.8875,0.142251,SELL,2023-02-17 01:20:00,-0.100726,FILL,0.1218,5
0x0045aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.2945,0.292989,BUY,2023-05-07 20:29:00,-1.739329,FILL,0.0,1
0x001baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,32125.6309,1.454747,BUY,2024-04-10 18:19:00,1.863559,FILL,0.0,20
0x0012aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.2048,3.090053,BUY,2023-01-23 01:12:00,-4.675667,FILL,0.0,5
0x0032aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.0472,0.198443,BUY,2023-08-11 06:09:00,0.730868,FILL,0.0,10
0x003daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.073,1.020051,BUY,2024-01-25 11:37:00,2.099621,FILL,0.0,3
0x002caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.3453,1.026533,BUY,2023-07-21 18:40:00,-3.591651,FILL,0.0,50
0x002caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,23.1943,1.117317,BUY,2023-06-19 05:48:00,0.213447,FILL,0.0,3
0x0018aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.111,0.246979,SELL,2023-12-07 01:38:00,4.654709,FILL,0.0024,1
0x000eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.3259,3.423089,BUY,2023-06-22 06:57:00,-3.218786,FILL,0.0,20
0x0033aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,25.061,1.69251,SELL,2024-02-01 07:48:00,-3.509119,FILL,-0.0627,1
0x0031aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1773.9646,0.832299,BUY,2023-01-08 00:53:00,3.992649,FILL,0.0,2
0x0001aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,30304.6308,0.584569,SELL,2023-12-12 11:49:00,2.443883,FILL,562.7011,20
0x0016aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,33414.0205,0.689007,BUY,2023-04-14 10:00:00,3.959306,FILL,0.0,50
0x0050aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.3197,2.661318,BUY,2023-02-04 02:18:00,-1.93139,FILL,0.0,10
0x0034aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1704.7214,0.201927,SELL,2023-09-11 13:34:00,-0.628422,FILL,5.3423,3
0x0022aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,22.305,0.446405,BUY,2023-12-03 04:07:00,-4.936442,FILL,0.0,50
0x004daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,27629.514,4.324241,SELL,2024-01-27 01:24:00,2.95918,FILL,1532.2082,2
0x0013aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,26002.9886,2.185406,SELL,2023-10-05 18:19:00,3.982534,FILL,-2221.8754,2
0x0035aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,32041.4661,0.998854,BUY,2023-03-19 00:00:00,1.646194,FILL,0.0,50
0x001caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0879,0.388204,BUY,2023-03-23 19:55:00,-1.144925,FILL,0.0,1
0x002baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,21.2662,0.546062,BUY,2023-06-30 19:19:00,-0.908725,FILL,0.0,20
0x0014aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0783,0.325776,BUY,2024-02-01 18:44:00,-0.991817,FILL,0.0,10
0x000eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,26106.8325,0.254363,BUY,2023-02-28 01:21:00,-2.385069,FILL,0.0,10
0x0040aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,31412.5427,0.7056,BUY,2023-04-06 21:16:00,-3.877343,FILL,0.0,20
0x0024aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,2021.5384,0.86591,BUY,2023-07-23 00:44:00,-3.074893,FILL,0.0,2
0x0029aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.031,0.486825,SELL,2023-05-01 05:44:00,0.723905,FILL,-0.0259,2
0x004daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,29762.8515,1.240263,SELL,2023-02-22 05:15:00,-3.08166,FILL,1293.0773,20
0x0018aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,29996.7142,0.433613,SELL,2024-02-28 10:56:00,-4.498673,FILL,685.5274,3
0x0001aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0807,0.213878,BUY,2023-05-24 07:57:00,-0.214593,FILL,0.0,5
0x0042aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0914,0.267298,SELL,2023-10-21 03:17:00,0.092144,FILL,0.0003,10
0x0008aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1953.2179,0.055913,BUY,2023-07-20 13:23:00,-1.233446,FILL,0.0,50
0x0033aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0768,0.727951,BUY,2023-01-11 23:01:00,-4.800455,FILL,0.0,20
0x004eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,32075.3653,0.114579,BUY,2023-09-18 21:30:00,1.300234,FILL,0.0,3
0x002baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.1311,1.013182,SELL,2023-07-16 02:14:00,3.091096,FILL,0.0279,3
0x0018aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.083,0.210963,BUY,2023-04-29 06:17:00,2.841466,FILL,0.0,50
0x0023aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1727.4781,0.59196,BUY,2023-12-22 08:30:00,-2.440238,FILL,0.0,1
0x0028aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1949.8388,0.250976,SELL,2023-03-10 23:51:00,0.528661,FILL,20.3472,1
0x002daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,32857.3631,0.157962,BUY,2023-11-05 11:18:00,3.323054,FILL,0.0,50
0x000daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,21.7622,1.019359,BUY,2024-01-23 13:07:00,-0.960104,FILL,0.0,20
0x000caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,30133.8241,0.337343,BUY,2023-09-28 08:09:00,-3.166562,FILL,0.0,3
0x0035aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,30474.1764,1.056443,SELL,2024-02-27 05:57:00,-2.997553,FILL,-516.544,2
0x0012aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.1495,0.601035,SELL,2023-03-14 11:05:00,4.419721,FILL,-0.0176,50
0x0019aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.0823,0.474297,SELL,2023-03-15 15:25:00,2.484152,FILL,-0.005,20
0x004daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,34275.9058,0.179471,SELL,2023-07-05 11:38:00,-3.076948,FILL,-71.7124,1
0x0042aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,28.1791,0.277017,BUY,2023-02-25 00:13:00,4.401903,FILL,0.0,50
0x0023aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,22.0394,1.319409,SELL,2023-11-01 08:13:00,4.994191,FILL,0.9917,1
0x003aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,24.7423,0.133669,BUY,2023-01-25 19:54:00,3.107149,FILL,0.0,5
0x0034aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.09,0.606751,BUY,2023-03-16 14:32:00,0.670504,FILL,0.0,10
0x0043aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0703,0.37784,BUY,2024-04-02 02:41:00,-0.792756,FILL,0.0,2
0x0013aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.205,1.365584,SELL,2023-02-15 19:03:00,-4.121278,FILL,0.0351,50
0x0036aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1793.3286,0.81569,SELL,2023-06-04 04:01:00,1.576688,FILL,-28.7393,3
0x0017aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,32007.0086,0.509877,BUY,2023-01-20 13:47:00,3.405807,FILL,0.0,3
0x003faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,31920.0726,0.223484,BUY,2023-10-14 15:22:00,3.61748,FILL,0.0,20
0x001baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1641.2964,0.309385,SELL,2023-09-17 00:41:00,0.232571,FILL,-26.5374,50
0x0048aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,27769.4658,2.293495,BUY,2023-04-11 13:51:00,1.453813,FILL,0.0,1
0x0028aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0707,0.190079,SELL,2023-09-11 08:45:00,-0.164376,FILL,0.0,50
0x0011aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,34205.2246,0.665298,SELL,2023-04-01 10:16:00,3.050776,FILL,93.4092,20
0x0045aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1745.408,0.162034,SELL,2023-02-20 17:50:00,-2.383469,FILL,3.9993,10
0x0048aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,27673.1404,0.660937,SELL,2023-06-13 14:50:00,-3.889556,FILL,-589.5067,5
0x004baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1654.8961,0.079793,BUY,2023-10-17 13:10:00,3.73228,FILL,0.0,3
0x0048aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,25.4994,0.267247,SELL,2024-04-23 20:01:00,2.654429,FILL,0.2554,5
0x0014aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,30864.4706,0.160024,SELL,2024-03-19 13:52:00,-2.905046,FILL,173.79,10
0x004caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0741,0.471336,SELL,2023-11-16 01:22:00,-0.937667,FILL,-0.0009,2
0x0006aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,21.269,0.768043,SELL,2024-02-12 07:49:00,-0.532588,FILL,0.4122,50
0x000caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0912,1.626376,SELL,2023-06-03 01:25:00,-3.270481,FILL,0.0019,2
0x0050aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,22.2097,0.206515,BUY,2023-09-03 00:56:00,4.649846,FILL,0.0,1
0x0050aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.301,0.190669,SELL,2023-02-01 14:56:00,-1.814804,FILL,-0.0034,2
0x001faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0745,0.174485,SELL,2023-04-22 10:07:00,-2.334461,FILL,0.0004,50
0x0004aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0872,0.222748,BUY,2024-04-06 18:12:00,-4.08983,FILL,0.0,20
0x001baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,30856.5292,0.608354,SELL,2023-12-21 16:53:00,-1.680589,FILL,1282.6265,2
0x004baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0704,0.152483,SELL,2023-10-22 02:55:00,-1.61081,FILL,0.0004,3
0x0032aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0852,0.427283,BUY,2024-03-18 12:24:00,2.467331,FILL,0.0,20
0x0032aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,2046.5689,0.761531,BUY,2023-12-13 17:36:00,-4.02173,FILL,0.0,1
0x0006aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0807,0.190187,BUY,2023-09-14 22:00:00,1.872869,FILL,0.0,5
0x001eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1956.1571,0.145889,BUY,2023-09-23 18:49:00,-1.000097,FILL,0.0,20
